finance_id,product_id,date,address,units_sold,price,total_revenue,profit,revenue_per_unit,tax_rate_pct,import_duty_usd,local_manufacturing_cost_usd,marketing_expense_usd,r_and_d_expense_usd,warranty_cost_usd,dealer_commission_pct,exchange_rate_to_usd,net_profit_usd,gross_margin_usd,operating_expense_usd,net_revenue_usd,tax_paid_usd,interest_expense_usd,cash_flow_usd,capital_expenditure_usd,depreciation_usd,amortization_usd,ebitda_usd,ebit_usd,net_income_usd,dividend_usd,shares_outstanding,extra_null_col1,extra_null_col2,Product_Name
FIN-TATA-2025-74052,MATY1AQEUDNS28PEF,10-09-2025,"Toronto, Canada",9003.99,22000,6988.06,9663.93,3174.81,2221.35,664.6,16500,261.03,4719.62,8917.03,181.73,1870.75,3803.59,5495.12,8903.91,3435.73,3517.82,81.36,7287.76,5946.6,6652.39,6391.89,9189.92,4582.52,9414.65,4094.65,3550.55,, ,Tata Altroz – Petrol
FIN-TATA-2025-93689,MATMZGROHWWGUKE1E,10-09-2025,"Nairobi, Kenya",5796.3,35000,4023.68,6192.86,3778.52,7361.88,5184.21,28875,7882.17,5133.79,4916.71,6304.12,640.12,8189.18,8744.46,780.39,9840.48,6530.55,4634.89,2921.76,1731.54,3644.03,91.22,2778.59,6372.69,8070.43,1955.73,4192.41,, ,Tata Curvv – Electric
FIN-TATA-2025-53861,MATHO4NMNQSR3JZLE,10-09-2025,"Jamshedpur, India",5669.78,22000,5613.7,3974.77,4616.44,4576.08,1050.59,14300,7502.26,6533.76,4417.96,4820.63,6018.39,7782.64,5581.45,5340,4250.35,3921.45,2748.68,3074.76,6114.08,2008.35,5519.03,9462.58,9047.94,5598.86,9915.94,5033.58,, ,Tata Punch – Petrol
FIN-TATA-2025-41532,SAL7HOCZNGAAEE3AY,10-09-2025,"Nairobi, Kenya",3196.97,28000,4605.61,6987.3,7933.77,5809.81,5546.82,22050,3942.45,9670.88,5661.32,1784.05,3807.14,1101.92,4662.72,5670.29,5529.73,1830.37,5820.03,3828.25,5031.95,5988.24,5853.21,1735.47,5873.44,5098.55,1656.02,6034.19,, ,Range Rover – Diesel
FIN-TATA-2025-55439,SALHSCDKQHLRISQWD,10-09-2025,"Nitra, Slovakia",2603.19,35000,4601.64,5958.7,5104.93,6203.18,6568.36,28875,6028.89,7480.74,8632.71,5392.09,8347.33,2047.96,1999.13,1062.04,8956.89,9470.65,4201.95,2042.9,5473.11,1256.44,320.24,8706.97,1346.24,2979.12,2170.69,8893.77,, ,Jaguar I-PACE – Electric
FIN-TATA-2025-17783,MATS3HACKZG2Z2OL7,10-09-2025,"Johannesburg, South Africa",1775.38,35000,8844.9,8739.1,376.51,7075.15,4215.57,28875,104.39,4854.04,7997.89,6015.57,6777.76,6230.02,8223.95,5241.98,5067.36,9048.75,8729.57,3595.32,2172.56,4087.73,5275.89,3585.26,4884.3,9584.5,8682.53,765.72,, ,Tata Tigor EV – Electric
FIN-TATA-2025-25816,SALM6JOLHTDNHTYLR,10-09-2025,"Nitra, Slovakia",2619.31,22000,9359.12,9335.63,3796.83,2168.25,4080.91,16500,3893.79,4685.63,440.33,8735.36,5520.26,2490.32,8817,7885.86,1368.41,362.72,7473.17,9019.04,4050.38,6347.27,5603.58,5355.18,8709.01,1573.07,2233.88,5534.89,, ,Discovery Sport – Petrol
FIN-TATA-2025-93480,MATK3S78JVUEPTY16,10-09-2025,"New Jersey, USA",4173.1,28000,8458.24,5819.86,7366.13,8028.6,5334.66,24108,6650.92,5920.02,6049.74,5185.02,8564.16,933.17,2552.3,8591.28,9074.86,1906.5,153.26,2667.29,6248.04,6787.46,8335.74,861.51,8271.73,4764.83,1251.94,2975.42,, ,Tata Harrier – Diesel
FIN-TATA-2025-48409,MATOF654B90F4AISM,10-09-2025,"Nitra, Slovakia",4255.84,22000,9321.77,1208.19,7902.08,5969.27,8731.86,16500,9896.52,7400.23,2916.93,2935.85,5440.32,6227.09,2434.09,814.59,3211.9,7548.53,2059.35,4668.52,1038.04,4409.78,1737.25,8330.48,7209.31,6491.55,4008.35,1484.96,, ,Tata Altroz – Petrol
FIN-TATA-2025-66318,MATSMJZAYDGKZENA9,10-09-2025,"Toronto, Canada",7083.65,28000,3031.82,7818.19,7045.79,4553.74,5122.04,22050,8055.3,719.44,3014.96,5907.3,9296.69,3595.73,7080.95,3980.13,3924.2,173.97,2992.49,3748.49,1232.92,4236.65,9550.26,4858.37,1358.9,8386.91,6052.27,2833.1,, ,Tata Altroz – Diesel
FIN-TATA-2025-37915,MATIY97TIUES0NM7I,10-09-2025,"New Jersey, USA",8072.16,22000,1769.64,8191.42,1817.81,8822.21,8355.61,18040,8960.34,5809.42,5149.57,4418.68,2726.53,4951.56,6390.39,2186.83,9145.55,2527.86,3549.49,5606.98,7185.68,3717.1,2773.74,6962.48,8553.51,8536.19,43.82,744.5,, ,Tata Nexon – Petrol
FIN-TATA-2025-86473,MAT25D45SAC6CQ1QO,10-09-2025,"Pune, India",365.78,20000,7715.6,2992.54,5936.6,1560.89,7510.37,13000,7082.48,5777.6,724.1,1892.21,2133.99,8944.34,7656.1,7070.73,49.88,2506.75,1493.51,8923.42,9043.63,4968.21,2538.76,7371.92,5349.59,2348.43,6982.43,1008.53,, ,Tata Tiago – CNG
FIN-TATA-2025-51843,MATM17HBX0F6B61ZP,10-09-2025,"Graz, Austria",3768.65,22000,4125.76,1096.21,300.48,5453.5,7434.18,16500,1003.18,8982.38,7577.66,7634.28,8456.39,4733.47,5455.85,5305.85,2939.23,537.91,1434.62,6370.47,9197.02,873.73,8829.12,2009.95,7269.67,2635.8,1966.85,2931.9,, ,Tata Punch – Petrol
FIN-TATA-2025-83162,MATJJCXU9JZN4LZ41,10-09-2025,"Dhaka, Bangladesh",6292.31,22000,7599.43,3484.28,1100.51,8364.86,6979.04,16500,8771.39,8010.5,2662.36,8388.49,1851.17,8198.28,6950.87,768.47,8305.41,6578.47,6512.45,6166.75,2918.65,2902.44,8406.23,929.06,8543.58,6417.97,271.22,2811.77,, ,Tata Altroz – Petrol
FIN-TATA-2025-42715,MATXRSA1EBLZ6S4SD,10-09-2025,"Buenos Aires, Argentina",5875.3,35000,6549.11,4422.13,7216.35,5948.42,7883.09,28875,2371.76,1520.02,6991.85,6406.85,5604.34,3264.77,4628.08,5742.89,7510.28,6550.72,4498.56,246.57,2810.24,2037.36,7501.79,3434.33,1893.58,2912.24,9122.59,7994.03,, ,Tata Curvv – Electric
FIN-TATA-2025-27510,SALJPJV4PCR2VZ31Q,10-09-2025,"Toronto, Canada",7701.7,22000,4887.91,4836.69,1246.76,4011.47,952.75,16500,5593.08,890.59,5364.64,8168.03,2789.7,6760.61,3954.9,9988.86,1131.36,7857.99,6817.32,2692.51,5512.71,4693.54,9111.17,5577.87,5739.97,1658.14,6649.16,2146.07,, ,Discovery Sport – Petrol
FIN-TATA-2025-14067,SAL6B63245COKTAU4,10-09-2025,"Jamshedpur, India",4705.58,22000,3528.62,4084.37,7236.93,5242.29,2656.46,14300,5931.12,4849.77,790.65,9017.92,4989.02,7813.67,8725.97,4326.75,2683.27,7433.81,9599.67,8313.68,345.38,3717.29,844.01,3581.11,3680.26,5270.01,7610.33,4984.21,, ,Jaguar F-Type – Petrol
FIN-TATA-2025-96734,MATLAK4VOXRTD9JTA,10-09-2025,"Buenos Aires, Argentina",3090.59,20000,1827.61,8044.68,907.09,7773.32,4389.28,15000,5465.69,9744.9,8436.63,6839.79,7957.88,5295.04,2645.19,8272.56,2542.61,5105.15,5006.44,4256,5663.05,6612.42,7349.62,1282.79,2336.12,1222.81,9117.22,9417.42,, ,Tata Tiago – CNG
FIN-TATA-2025-67034,SALBH9SZU4H6ALRYL,10-09-2025,"Jamshedpur, India",9928.99,22000,2238.07,2489.24,7937.32,4613.16,773.39,14300,1666.41,4393.6,284.07,4537.47,9514.22,2384.51,2145.16,1202.69,1028.3,8195.35,6078.03,1022.31,6315.96,4426.38,7966.08,3018.69,6369.87,4802.72,8431.67,8980.66,, ,Discovery Sport – Petrol
FIN-TATA-2025-13329,MATT1IDVVAZYGB9KG,10-09-2025,"Chennai, India",8418.67,28000,7386.63,2972.38,9734.79,4224.31,8314.12,19110,3908.31,2286.5,2725.39,9024.66,3639.22,1468.42,6067.86,8580.85,3645.37,7411.83,2226.74,5292.25,9967.65,8760.4,6858.43,5336.4,6444.55,8957.84,9481.82,8835.91,, ,Tata Altroz – Diesel
FIN-TATA-2025-17982,SALBJV2RW7851TT03,10-09-2025,"Bangkok, Thailand",1401.75,28000,7019.98,5227.76,8672.21,5962.6,156.84,22050,3619.26,6404.74,3281.14,4040.58,1515.71,5928.23,8543.7,4708.95,9904.18,8106.62,1451.53,2629.24,8024.7,4097.12,6211.71,5575.06,3017.08,2852.3,2399.99,3531.83,, ,Land Rover Defender – Diesel
FIN-TATA-2025-68915,SALPN5AQV8CJ28AZC,11-09-2025,"Bangkok, Thailand",6271.36,22000,9198.88,8434.52,6052.35,2568.6,2189.93,16500,7951.38,9246.43,9204.86,4523.58,4959.71,4443.83,1154.54,5401.26,6315.87,9076.41,8914.04,694.47,1724.29,8800.91,3502.88,3562.89,1494.85,1083.03,190.6,5057.35,, ,Discovery Sport – Petrol
FIN-TATA-2025-20985,MATYRJ1H3Y6CHXK79,11-09-2025,"Johannesburg, South Africa",4630.47,28000,7302.43,3359.73,8201.66,6026.29,1912.52,22050,488,4558.93,3049.06,1165.5,2737.21,1359.42,2753.72,4353.49,9782.22,1117.61,6653.07,3346.03,8415.01,1115.67,9822.5,4164.82,5780.19,5955.58,7790.24,6220.41,, ,Tata Altroz – Diesel
FIN-TATA-2025-33870,MATTZBAEOWREE08UQ,11-09-2025,"Nitra, Slovakia",5661.88,35000,209.05,9090.51,9310.1,7160.2,6367.12,28875,1132.73,8110.76,3690.72,6017.43,7348.51,2151.96,1948.26,712.28,5897.68,353.61,172.52,5947.44,7793.01,1317.31,7217,4105.49,1302.62,9487.89,2267.37,8756.91,, ,Tata Curvv – Electric
FIN-TATA-2025-33661,SAL3I0JPIB4WBN717,11-09-2025,"Buenos Aires, Argentina",3272.56,35000,8122.64,2513.01,2785.87,2568.15,6657.99,28875,670.69,4139.59,4085.91,9196.02,5776.35,7660.22,8620.67,1411.6,5736.06,8979.27,3273.14,8207.62,7233.12,4717.38,8318.45,3287.09,5732.82,6309.57,4516.47,8384.69,, ,Jaguar I-PACE – Electric
FIN-TATA-2025-16785,MATAEGNBCWK9PDWU5,11-09-2025,"Shanghai, China",3294.74,22000,9040.02,9505.82,1702.62,912.57,3939.84,13640,7560.77,407.59,2303.41,9339.13,4541.22,5518.31,4005.05,8233.42,6358.12,1084.13,4944.15,85.9,608.5,5123.78,206.39,350.13,1599.28,2440.7,1445.82,931.45,, ,Tata Punch – Petrol
FIN-TATA-2025-16986,MATKCU0791EZDJTWN,11-09-2025,"Bangalore, India",356.41,35000,3726.58,5367.58,6457.04,7939.57,689.02,25025,7800.11,8154.35,9283.79,2777.64,943.61,7857.29,5317.43,1263.53,2338.52,250.61,7250.27,1366.6,2389.06,2745.19,6897.68,8103.15,4308.33,1185.67,863.4,4209.42,, ,Tata Curvv – Electric
FIN-TATA-2025-61479,MATZB4V3KH4M5M4SU,11-09-2025,"Nairobi, Kenya",1560.74,28000,6636.88,4720.24,2141.84,5879.37,2710.21,22050,6997.65,2640.27,5198.6,7668.52,5958.84,7209.09,8900.36,9705.62,8383.92,7271.88,5380.05,8336.54,195.65,3523.12,7604.21,4570.18,3014.66,311.12,4518.61,9585.36,, ,Tata Harrier – Diesel
FIN-TATA-2025-82398,MATZ4AWPLZY0LVP8O,11-09-2025,"Buenos Aires, Argentina",300.25,28000,6533.42,6683.02,2070.7,7472.73,8378,22050,463.28,8851.71,7933.04,6198.57,6650.93,3130.19,5997.15,4818.4,2917.22,1031.73,5117.82,260.14,5207.68,354.52,9468.59,1250.51,4851.56,251.77,6879.08,9100.69,, ,Tata Harrier – Diesel
FIN-TATA-2025-75986,MATRJ2UHKDCPI825S,11-09-2025,"Buenos Aires, Argentina",2922.45,22000,6499.01,2388.76,4100.64,4519.24,8892.12,16500,5119.14,4319.17,3104.84,3000.64,8053.45,2677.82,795.65,5797.01,2397.21,950.88,8869.93,4467.32,3667.26,6941.68,6002.16,3041.24,6718.19,6888.3,5723.36,5981.73,, ,Tata Tigor – Petrol
FIN-TATA-2025-11237,MATIVHLMVPKQB5WU7,11-09-2025,"Shanghai, China",52.8,22000,5693.48,78.05,7746.94,9171.05,6576.36,13640,6236.34,4332.19,779.33,3336.71,3671.69,9465.18,1675.17,6092.81,8096.89,992.07,4527.92,7746.46,2531.15,1173.9,3404.5,4901.71,3090.35,8346.3,1416.4,6476.56,, ,Tata Curvv – Petrol
FIN-TATA-2025-75832,MATW6IEI8ASWFR7JD,11-09-2025,"Seoul, South Korea",2264.99,22000,7783.2,6122.28,5833.21,2325.83,2413.77,16500,9762.6,1517.35,9437.96,8367.62,7052.48,1205.78,1240.75,5113.23,3988.23,9967.19,958.37,6596.75,4331.77,6877.47,1484.39,3537.61,8207.19,9209.59,667.42,1253.72,, ,Tata Punch – Petrol
FIN-TATA-2025-99360,MAT7EKOT67GDE3PD5,11-09-2025,"Halewood, UK",9846.75,28000,5886.91,1183.53,1200.08,8284.38,9095.7,24402,3083.69,8326.59,8939.45,1657.3,9972.73,7415.47,8893.57,4059.65,4204.32,5441.07,1424.24,3676.29,9652.22,3205.76,8183.61,325.54,6383.88,6588.51,6685.85,9371.38,, ,Tata Altroz – Diesel
FIN-TATA-2025-36512,SAL6L5T30ZG21YL7Y,11-09-2025,"Shanghai, China",9610.41,22000,8782.61,1455.28,8729.27,7258.46,6322.13,13640,6624.14,9097.31,8029.65,3209.74,3976.28,938.73,5688.44,8480.1,8886.11,6980.34,452.97,3513.24,4979.14,4572.37,9983.02,5654.65,2105.49,4828.05,8924.68,410.09,, ,Range Rover Sport – Petrol
FIN-TATA-2025-39385,MATNTZBVH6H0OXRXL,11-09-2025,"Toronto, Canada",3573.75,20000,8034.99,1610.21,985.16,9103.3,6292.46,15000,6349.22,8802.49,6594.88,6657.18,2083.92,2589.73,120.17,6291.16,1877.33,189.3,531.37,1320.48,8944.64,2060.2,7129.6,6632.63,941.44,5097.77,5387.81,7914.51,, ,Tata Tiago – CNG
FIN-TATA-2025-90222,MATUK6QFGHFQD2BB8,11-09-2025,"New Jersey, USA",4559.09,22000,227.18,5337.3,9204.59,1363.89,5653.28,18040,430.18,5807.1,2103.3,5337.55,374.52,7482.59,5486.15,6528.32,3697.46,2566.04,6489.66,6096.27,8188.25,8654.82,8636.44,9315.96,9814.13,5651.18,1070.55,8997.32,, ,Tata Altroz – Petrol
FIN-TATA-2025-55511,MATQMVC556CE3V6AE,11-09-2025,"Solihull, UK",3966.93,22000,9295.79,1323.68,3302.58,1211.02,796.78,18260,3367.66,6387.08,6991.95,9193.69,2530.89,6395.62,2718.92,3022.64,2495.73,6881.02,9078.67,1730.11,5488.28,9910.31,3269.1,9655.48,2756.27,1896.27,7886.48,2847.37,, ,Tata Nexon – Petrol
FIN-TATA-2025-70934,SAL5W032IWU09QH4B,11-09-2025,"Jakarta, Indonesia",1666.38,28000,4842.55,157.55,6945.4,3080.09,7749.32,22050,5504.15,8971.19,9735.35,5437.82,7467.47,6028.34,1453.48,2523.53,6976.4,5787.3,7516.31,3981.41,7625.12,7923.9,1405.97,7733.89,7876.04,6909.52,873.26,3701.64,, ,Range Rover Evoque – Diesel
FIN-TATA-2025-35632,MATL7DGS1B117A7HO,11-09-2025,"Solihull, UK",2596.96,35000,2500.01,5292.85,3342.67,8307.3,9444.7,31955,9666.21,2142.94,8652.83,5323.75,3190.58,5687.69,6924.96,7169.63,1549.55,9914.36,8017.36,8567.53,5305.46,3494.58,9315.08,1627.67,4095.49,7091.51,4621.46,5239.28,, ,Tata Punch EV – Electric
FIN-TATA-2025-20814,MATYNUMVWL6830DBI,11-09-2025,"Bangkok, Thailand",3228.03,28000,1373.04,6032.02,5170.07,5795.01,4710.9,22050,3666.12,3122.16,8372.68,9034.44,5813.23,4015.07,69.14,9419.44,2873.87,9340.97,2631.91,4358.79,6313.47,9783.65,9983.54,7886.16,2922.92,1209.52,2883.76,4892.2,, ,Tata Safari – Diesel
FIN-TATA-2025-33332,MATXKW4LYV4MN4NXU,11-09-2025,"Dubai, UAE",812.95,22000,380.04,4273.89,7114.12,1343.67,5515.5,16500,4340.84,658.35,2753.26,6253.52,3301.1,5228.73,5011.78,1269.96,5036.66,674.9,4727.85,5434.55,8144.75,1094.22,1538.84,1616.63,5479.62,6864.54,2163.28,3287.13,, ,Tata Altroz – Petrol
FIN-TATA-2025-54247,SALUEIRPYJQW7YX7D,11-09-2025,"Bangalore, India",7008.02,22000,9930.36,7184.95,1043.12,8837.17,7529.94,14300,6672.08,1632.85,3949.95,3202.15,5170.39,4228.39,9586.43,9857.11,5559.23,6439.34,7471.5,3016.12,5418.97,6938.76,1169.72,7989.26,5846.49,213.35,5624.62,3181.5,, ,Discovery Sport – Petrol
FIN-TATA-2025-84390,SALMHD097GKFJ9E3P,11-09-2025,"Bangalore, India",8596.26,28000,9183.34,9925.98,4117.1,8506.96,6315.3,19110,2360.78,373.83,3070.39,8561.32,6086.86,4262.36,2420.91,1981.32,6165.82,9649.51,8993.98,6223.21,2360.54,3516.1,4937.14,8823.02,4532.7,2177.06,1661.26,8560.57,, ,Range Rover – Diesel
FIN-TATA-2025-85572,MATALTBQ5TNUJ4GMM,11-09-2025,"Pune, India",8409.99,35000,7351.53,5973.6,2038.6,1441.46,6425.5,25025,112.4,7288.46,871.8,4820.07,5426.89,5225.55,5688.85,4625.46,9512.43,194.88,5398.04,6689.14,5107.09,4265.46,4692.5,2483.34,4460.84,832.86,9024.55,1532.81,, ,Tata Punch EV – Electric
FIN-TATA-2025-79322,MAT26NG6MXF6VO95B,11-09-2025,"Dhaka, Bangladesh",4179.5,28000,6655.6,1234.27,9918.82,4444.95,1591.52,22050,961.41,50.51,7926.45,2540.34,1759.37,5271.75,2700.53,2995.82,9622.96,9385.53,9849.76,1058.71,3247.17,7259.22,3422.56,3981.76,1570.75,214.61,3369.53,5164.99,, ,Tata Altroz – Diesel
FIN-TATA-2025-26456,MAT52DZN8LLA5E8QP,11-09-2025,"Dubai, UAE",4494.02,28000,2616.62,2609.41,5298.06,3092.24,4828.69,22050,6864.2,6748.76,8689.05,3889.18,3661.19,2714.67,1176.14,1349.86,2876.37,4641.83,7036.62,9857.7,1187.36,2574.77,6258.34,9314.45,9442.19,1680.34,236.33,1545.17,, ,Tata Altroz – Diesel
FIN-TATA-2025-90842,SALMCG7U9017LLIOF,11-09-2025,"Coventry, UK",1079.12,28000,9589.36,6413.79,2776.85,8295.26,9261.02,24402,701.61,4562.19,9595.33,6961.67,1066.28,4132.13,1549.02,898.31,4256.47,5180.51,8443.39,1944.8,6283.06,8373.87,5795.88,5084.06,3397.44,1482.62,6365.49,5632.28,, ,Range Rover – Diesel
FIN-TATA-2025-66676,SALS5B2PGJTHLRSGB,11-09-2025,"Nairobi, Kenya",8724.69,22000,1257.55,1126.47,2963.05,6035.08,1583.26,16500,4272.6,8346.41,7910.87,1169.76,6129.9,2798.55,3625.29,9192.31,9382.94,2750.01,3617.29,4376.25,7409.07,6960.57,2734,2447.25,8043.12,4741.22,8210.39,4302.54,, ,Discovery Sport – Petrol
FIN-TATA-2025-90946,MATFYV273UCOWFSWW,11-09-2025,"Shanghai, China",2621.62,35000,4703.31,3149.65,3900.63,7869.75,4131.17,23870,8193.22,3777.93,1663.67,9447.86,9180.69,6699.19,3938.04,9895.06,5178.58,2518.83,7504.24,7687.24,2328.6,1798.3,2305.96,9647.16,3002.72,5601.51,5668.65,6029.32,, ,Tata Tigor EV – Electric
FIN-TATA-2025-13711,SALDWBRHOFEUX480P,11-09-2025,"Solihull, UK",6279.81,22000,4595.41,6940.56,5334.29,5777.22,4061.83,18260,670.3,8326.8,581.2,3384.57,5884.91,4950.28,1785.96,9001.92,4969.37,6978.63,9981.8,2565.33,3088.94,926.37,1066.15,8562.55,9812.48,838,1598.63,9151.1,, ,Range Rover Sport – Petrol
FIN-TATA-2025-71313,SAL22FG4FH2SJWV76,11-09-2025,"Toronto, Canada",4534.41,28000,9122.92,1829.73,2774.45,5939.37,984.12,22050,2537.87,2058.58,7905.78,9126.25,2829.82,5166.2,6381.08,6281.75,9731.3,400.41,8552.95,1547.83,2978.77,8942.1,2455.66,4963.91,6284.37,362.92,2154.29,4593.22,, ,Land Rover Defender – Diesel
FIN-TATA-2025-70388,SAL0Q688WJ9OOGA9K,11-09-2025,"Pune, India",1108.34,28000,8264.77,4590.82,3195.67,720.99,1149.08,19110,3869.29,833.57,2461.68,7343.55,6892.66,3035.66,7741.17,88.21,8673.42,6139.17,7939.04,698.49,7666.47,1890.55,9399.69,3290.52,9941.11,219.1,2972.9,7967.47,, ,Range Rover Evoque – Diesel
FIN-TATA-2025-39405,SAL7HAW1S9P9EIBJM,11-09-2025,"Jakarta, Indonesia",4012.6,28000,9245.48,2893.26,9081.38,5481.82,372.48,22050,6259.64,815.91,3229.65,5414.62,8577.04,8728.41,8938.72,8510.96,4526.09,955.79,2317.99,2830.45,2644.75,4524,7654.04,8467.78,5623.64,3873.61,8542.2,3612.81,, ,Range Rover Evoque – Diesel
FIN-TATA-2025-92247,SALTHWKEX2J5H0UKK,11-09-2025,"Graz, Austria",3090.76,28000,5122.98,7066.35,5771.93,1795.36,5645.07,22050,141.73,122.95,8098.08,4520.16,558.29,6652.02,1274.82,3472.06,1765.79,9984.57,2009.88,8835.6,9558.01,3481.41,6609.59,2571.68,3233,9282.92,3194.28,8286.33,, ,Range Rover Evoque – Diesel
FIN-TATA-2025-84753,MAT5WUPV74SAKMPBN,11-09-2025,"Solihull, UK",9955.14,22000,2178.83,8299.18,9196.96,3495.95,7419.13,18260,7188.49,4207.78,7178.52,162.24,9052.62,3700.24,6706.76,3277.69,7159.17,5140.12,9035.79,5908.95,9931.57,514.56,29.93,2498.43,877.2,1583.87,2676.43,5109.65,, ,Tata Punch – Petrol
FIN-TATA-2025-28082,MATAXXWW0LVK8LJ1W,11-09-2025,"Chennai, India",9530.4,22000,3522.7,1751.35,9044.81,3565.27,3489.12,14300,8571.72,1611.22,6567.13,8831.53,6070.41,5145.74,180.31,82.36,5902.82,6801.42,4243.87,8062.57,563.02,8181.41,625.58,720.01,6056.72,6875.72,300.96,5075.11,, ,Tata Nexon – Petrol
FIN-TATA-2025-81610,SAL7BKCZ5IW1BUCWE,11-09-2025,"Solihull, UK",4907.23,22000,5195.98,3039.69,2413.76,3896.01,3588.29,18260,8335.38,5467.73,3721.12,73.95,7034.13,8548.92,6239.38,5508.96,213.2,7607.11,8251.47,8224.41,4909.75,9373.89,2893.22,891.38,537.08,8633.32,8539.15,8499.52,, ,Jaguar F-Type – Petrol
FIN-TATA-2025-12904,MATGX9449FAYTOV6R,12-09-2025,"Riyadh, Saudi Arabia",3731.8,20000,6196.52,3765.85,7770.76,2315.44,1638.55,15000,8046.8,3579.54,4725.08,6322.56,5957.49,8030.27,5523.67,2786.67,6295.18,6735.37,5825.75,3327.45,2475.13,9264.13,6149.92,2641.14,6572.57,1779.16,3308.04,9634.26,, ,Tata Tiago – CNG
FIN-TATA-2025-35334,MAT4AQN2V7D9IB9T6,12-09-2025,"Coventry, UK",4052.33,35000,9351.27,7614.25,4458.82,1846.56,2925.73,31955,4658.61,3551.4,364.36,829.68,5827.75,6745.31,1158.11,3313.11,7828.49,9455.32,8765.5,4241.71,5286.67,9024.71,6525.81,2445.93,210.2,2026.53,5239.31,1812.16,, ,Tata Tigor EV – Electric
FIN-TATA-2025-52370,MATIXZMGQ2UEZBD6T,12-09-2025,"Halewood, UK",78.69,28000,6344.84,1723.72,8399.55,1743.84,8305.73,24402,8150.77,5116.92,6388.35,2481.75,8555.49,653.76,6010.41,5656.28,6716.36,8908.85,7492.37,834.29,1455.31,9451.4,6043.55,7871.88,524.42,8441.62,2278.9,9116.55,, ,Tata Harrier – Diesel
FIN-TATA-2025-41360,MATSTOJPNCNWV05NX,12-09-2025,"Riyadh, Saudi Arabia",4603.86,22000,267.83,4448.1,6147.09,2351.9,2192.14,16500,629.58,669.61,9761.23,5188.28,3802.51,5310.26,2321.17,889.01,7790.62,1927.81,4577.5,11.69,6331.64,9941.26,9080.89,9607.83,8177.09,7627.51,1085.31,8317.93,, ,Tata Altroz – Petrol
FIN-TATA-2025-92958,MAT6FD3YCHGBW9GRL,12-09-2025,"Solihull, UK",5281.62,22000,5546.17,4385.04,935.61,9768.61,2816.5,18260,7722.37,6597.98,3149.58,8461.77,6758.83,7766.84,9206.29,8375.56,2354.62,3252.26,3167.72,2181.71,1185.85,2367.34,4790.69,1208.28,8587.31,92.76,56.68,3447.45,, ,Tata Curvv – Petrol
FIN-TATA-2025-83789,MATZ1YBI78OV3RC56,12-09-2025,"Graz, Austria",7029.85,35000,3964.39,6361.2,8097.91,4715.32,2119.27,28875,6572.67,1464.63,6898.85,4097.85,4086.91,7592.19,1317.52,2551.79,8877.17,462.61,52.59,4780.76,4326.36,8944.63,2383.18,7608.27,4304.63,4745.29,3235.96,3311.06,, ,Tata Tigor EV – Electric
FIN-TATA-2025-22389,SALE1FUAXW5I9924W,12-09-2025,"Solihull, UK",2140.07,28000,3829.21,1212,3494.18,7869.99,1878.17,24402,6624.45,2723.72,4369.16,5919.75,9332.1,9789.28,9731.47,4534.06,2344.28,9391.34,4150.71,827.35,503.44,5478.81,1168.32,4328.18,4671.7,7909.41,7901.48,4309.63,, ,Land Rover Defender – Diesel
FIN-TATA-2025-90538,MATM4TOLFLUAXYQSE,12-09-2025,"Nitra, Slovakia",2006.39,35000,3682.17,6533.64,8236.97,7481.51,3048.58,28875,2489.54,446.31,3506.78,3163.8,9361.93,5540,2451.71,3001.66,3908.13,8652.18,809.18,2818.73,4646.64,3954.57,6147.26,8424.8,7659.24,3426.82,6913.97,2701.97,, ,Tata Tigor EV – Electric
FIN-TATA-2025-81927,MAT24NYMIAATX9GGZ,12-09-2025,"Nitra, Slovakia",6383.97,28000,6077.16,7916.53,6500.55,2881.22,2783.97,22050,4877.98,6073.02,4599,982.26,7458.4,4149.03,5247.43,7653.48,4161,653.06,4504,2773.01,8085.02,6638.66,1069.63,3936.59,696.08,144.38,2356.86,9362.48,, ,Tata Safari – Diesel
FIN-TATA-2025-24095,SALUSJXXY6EUZUBA0,12-09-2025,"Bangkok, Thailand",3857.52,28000,7599.87,2073.58,923.54,4579.63,8534.01,22050,6705.51,6636.14,4517.21,4083.45,2143.07,1799.3,4223.24,1016.52,5049.42,1948.76,1143.27,3985.19,6764.52,1441.72,9725.15,2827.69,8682.88,6353.45,5710.08,7335.07,, ,Range Rover – Diesel
FIN-TATA-2025-11685,SALF4R7CKD2NHZB4L,12-09-2025,"Jakarta, Indonesia",2291.18,28000,422.52,4950.75,1495.19,8873.71,5093.18,22050,652.33,3821.93,6576.38,6948.61,4142.33,6202.32,6940.55,382.63,1234.35,613.17,2028.54,4607.09,171.78,5087.83,538.02,4549.12,684.13,5795.14,7242.74,391.96,, ,Range Rover – Diesel
FIN-TATA-2025-38693,SAL2OZS55O4KKZO4N,12-09-2025,"Halewood, UK",3206.99,22000,849.28,6064.05,7755.02,4938.45,3837,18260,56.6,4214.08,4988.81,2517.28,9893.66,2321.9,9807.29,2336.38,3768.32,7842.67,8906.89,8540.67,434.84,4937.46,8342.48,5690.4,3311.48,3137.93,2678.27,7118.29,, ,Jaguar F-Type – Petrol
